symbol,side,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,fees,net_pnl,return_pct_on_notional,r_multiple,bars_held,exit_reason
BTCUSDT,long,2024-01-01 15:45:00+00:00,2024-01-01 16:15:00+00:00,42854.51919,42660.32221845272,0.08167166651625196,-15.860390298675568,2.79365584388053,-18.654046142556098,-0.005329727469301742,-1.2302002102780163,2,stop_loss
BTCUSDT,long,2024-01-05 09:15:00+00:00,2024-01-05 10:45:00+00:00,44058.519942,43686.34644659918,0.07928049077564053,-29.50609736906266,2.7825824281324594,-32.288679797195115,-0.009243874794078536,-1.1206186156367333,6,stop_loss
BTCUSDT,long,2024-01-06 16:15:00+00:00,2024-01-06 19:00:00+00:00,43942.276697999994,43933.488242660394,0.07922190860738429,-0.6962382057138499,2.784674327573193,-3.4809125332870425,-0.0009999199999999942,-0.24029172750341835,11,stop_loss
BTCUSDT,long,2024-01-29 03:15:00+00:00,2024-01-29 05:30:00+00:00,42353.709048,42152.807752,0.0821530255708031,-16.504649307495185,2.7769864142279608,-19.28163572172315,-0.005541519455923057,-0.9721983215449823,9,trend_invalid
BTCUSDT,long,2024-01-30 20:30:00+00:00,2024-01-30 22:45:00+00:00,43700.748402,43418.13821091382,0.07945515280532914,-22.454835917095398,2.768817779223684,-25.223653696319083,-0.007264354898709539,-1.1589228692302629,9,stop_loss
BTCUSDT,long,2024-02-02 16:15:00+00:00,2024-02-02 17:30:00+00:00,43398.667998,43074.58590594621,0.07979358372022272,-25.859671544518864,2.760004329977843,-28.619675874496707,-0.00826457147560141,-1.1369593464493046,5,stop_loss
BTCUSDT,long,2024-02-06 15:30:00+00:00,2024-02-06 16:45:00+00:00,43202.648802,43194.008272239604,0.07991254347798021,-0.6904867101507197,2.7616706459189277,-3.4521573560696472,-0.000999919999999992,-0.1653489408670994,5,stop_loss
BTCUSDT,long,2024-02-15 14:45:00+00:00,2024-02-15 15:15:00+00:00,52605.529002,52195.13811314652,0.06559656409596815,-26.920232245079042,2.749825471087572,-29.670057716166614,-0.008598167612426223,-1.1309198960111584,2,stop_loss
BTCUSDT,long,2024-02-16 03:45:00+00:00,2024-02-16 06:30:00+00:00,52330.453998,51989.70958468248,0.06573369936823245,-22.39839082641833,2.742940108395553,-25.141330934813883,-0.0073087934372823606,-1.1577992201837395,11,stop_loss
BTCUSDT,long,2024-02-20 23:15:00+00:00,2024-02-21 03:00:00+00:00,52407.62943,52012.843216201916,0.06545980652027629,-25.84262917209505,2.7341375744704726,-28.57676674656552,-0.00832997805099473,-1.1357318963432397,15,stop_loss
BTCUSDT,long,2024-03-05 13:15:00+00:00,2024-03-05 15:00:00+00:00,67845.586404,67832.0172867192,0.05041022286825756,-0.6840222262506594,2.7358152961121123,-3.4198375223627715,-0.0009999200000000018,-0.09127315660898887,7,stop_loss
BTCUSDT,long,2024-03-07 08:15:00+00:00,2024-03-07 11:15:00+00:00,66779.40321,66766.047329358,0.05118996589131187,-0.6836870745126272,2.734474823219845,-3.4181618977324724,-0.0009999200000000627,-0.1109967442156694,12,stop_loss
BTCUSDT,long,2024-03-08 12:00:00+00:00,2024-03-08 13:15:00+00:00,67754.768244,67336.58403048031,0.050428339192913806,-21.08833536449297,2.724973013810761,-23.81330837830373,-0.006969557518504277,-1.1668005502791665,5,stop_loss
BTCUSDT,long,2024-03-13 01:30:00+00:00,2024-03-13 07:15:00+00:00,71818.970922,73032.31316500716,0.04745191119841648,57.575408368463506,2.7493881077893043,54.826020260674206,0.016087695417234586,1.6936523119200564,23,take_profit
BTCUSDT,long,2024-03-22 06:15:00+00:00,2024-03-22 08:30:00+00:00,66556.3086,65974.58622992797,0.05148511834689338,-29.950045068194036,2.7293475219754084,-32.67939259016944,-0.009536807875249353,-1.1164591467930463,9,stop_loss
