symbol,side,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,fees,net_pnl,return_pct_on_notional,r_multiple,bars_held,exit_reason
ETHUSDT,long,2024-01-27 14:45:00+00:00,2024-01-27 15:00:00+00:00,2275.55502,2267.250219646452,1.538086299491014,-12.773499643799942,2.7948906001424803,-15.568390243942423,-0.004448111498269264,-1.2892100074634858,1,stop_loss
ETHUSDT,long,2024-02-10 03:45:00+00:00,2024-02-10 05:45:00+00:00,2514.05271,2500.6428669331326,1.3898121743893825,-18.637163150983262,2.7877939854713025,-21.424957136454566,-0.006131821037929065,-1.194127164682215,8,stop_loss
ETHUSDT,long,2024-02-19 16:45:00+00:00,2024-02-19 17:00:00+00:00,2932.656414,2905.415280691764,1.188708347567095,-32.38176256068808,2.7759058228701106,-35.157668383558196,-0.010085178012985137,-1.1093936681364356,1,stop_loss
ETHUSDT,long,2024-02-20 12:30:00+00:00,2024-02-20 13:30:00+00:00,2947.9994819999997,2990.7128005056725,1.178181999996483,50.32406302350032,2.798753565762485,47.52530945773783,0.013683120990680855,1.6764130808153326,4,take_profit
ETHUSDT,long,2024-03-01 13:30:00+00:00,2024-03-01 14:30:00+00:00,3442.5383699999998,3413.8370443237045,1.0136205177030364,-29.09225259076985,2.7799051188132657,-31.872157709583114,-0.009133921677109655,-1.1222572132614488,4,stop_loss
ETHUSDT,long,2024-03-10 00:30:00+00:00,2024-03-10 03:00:00+00:00,3914.9628359999997,3914.1798434327998,0.8883312295535006,-0.6955567499519625,2.7819487771081306,-3.477505527060093,-0.0009999199999999812,-0.19440954390550844,10,stop_loss
ETHUSDT,long,2024-03-28 15:00:00+00:00,2024-03-28 15:30:00+00:00,3608.091474,3570.9956739878967,0.9634123076284019,-35.738550292982,2.766568366363369,-38.50511865934537,-0.01107716784879338,-1.0985660569599898,2,stop_loss
ETHUSDT,long,2024-04-23 14:00:00+00:00,2024-04-23 14:30:00+00:00,3208.54158,3255.7155317114643,1.0790311436161277,50.902163064113275,2.7900538975514833,48.112109166561794,0.013896734000492423,1.678169790912055,2,take_profit
ETHUSDT,long,2024-05-06 05:45:00+00:00,2024-05-06 08:15:00+00:00,3167.6133959999997,3204.3278373314383,1.0981361667201817,40.31745586697898,2.7989036482147407,37.518552218764235,0.010785932677658754,1.6462984984063769,10,take_profit
ETHUSDT,long,2024-05-10 07:00:00+00:00,2024-05-10 08:45:00+00:00,3047.20932,3030.3026790961953,1.1456762477002984,-19.369536911887238,2.785144456991228,-22.154681368878464,-0.0063460181670234195,-1.1863252161970033,7,stop_loss
ETHUSDT,long,2024-06-28 12:30:00+00:00,2024-06-28 12:45:00+00:00,3467.703402,3447.858097166607,1.0043743773067686,-19.93211568450223,2.77832510978085,-22.71044079428308,-0.006520606525926802,-1.1804138222765217,1,stop_loss
ETHUSDT,long,2024-07-16 15:45:00+00:00,2024-07-16 16:15:00+00:00,3459.711804,3459.0198616392,1.0042559569935798,-0.6948872377297138,2.779270996023312,-3.474158233753026,-0.0009999200000000326,-0.08780475722492229,2,stop_loss
ETHUSDT,long,2024-07-18 12:15:00+00:00,2024-07-18 13:30:00+00:00,3464.962854,3464.2698614292,1.002242724821944,-0.6945467624399716,2.7779092310548483,-3.47245599349482,-0.0009999200000000046,-0.1734134725785558,5,stop_loss
ETHUSDT,long,2024-07-29 22:00:00+00:00,2024-07-29 23:15:00+00:00,3346.8092279999996,3319.1325481278204,1.0371168577010834,-28.703951260633307,2.7653442353904256,-31.469295496023733,-0.009066264168502623,-1.123287693411738,5,stop_loss
ETHUSDT,long,2024-07-30 07:30:00+00:00,2024-07-30 12:15:00+00:00,3341.978262,3326.93448,1.035174917582082,-15.572945791973007,2.7613964792247785,-18.334342271197787,-0.005299659575344119,-0.7672350202598367,19,trend_invalid
ETHUSDT,long,2024-08-13 14:00:00+00:00,2024-08-13 14:30:00+00:00,2670.013896,2640.1176990167605,1.2931133889656616,-38.6591725981817,2.746640905074303,-41.405813503256,-0.01199254043928995,-1.090308351918655,2,stop_loss
ETHUSDT,long,2024-08-25 21:15:00+00:00,2024-08-25 21:45:00+00:00,2779.65582,2779.099888836,1.2367197729592867,-0.6875310629230198,2.7498492392671188,-3.4373803021901383,-0.0009999199999999849,-0.21613933909347668,2,stop_loss
ETHUSDT,long,2024-09-24 08:30:00+00:00,2024-09-24 09:00:00+00:00,2652.900474,2652.3698939052,1.2951752217771089,-0.6871941919530006,2.748501890135657,-3.4356960820886573,-0.0009999199999999684,-0.1517232330897288,2,stop_loss
ETHUSDT,long,2024-10-16 02:15:00+00:00,2024-10-16 04:30:00+00:00,2630.12592,2605.96835772411,1.3057501939688307,-31.543741627557587,2.7348124475109366,-34.27855407506853,-0.00998127115791465,-1.1106662035957715,9,stop_loss
ETHUSDT,long,2024-10-19 15:00:00+00:00,2024-10-19 15:30:00+00:00,2650.610016,2641.332013428989,1.2909515603505313,-11.977451895983222,2.732656328070364,-14.710108224053586,-0.004298927157899509,-1.3023154967188828,2,stop_loss
ETHUSDT,long,2024-11-07 16:00:00+00:00,2024-11-07 21:15:00+00:00,2848.0695,2911.5644974770416,1.1994726760981371,76.16051454263153,2.7634094417198396,73.3971051009117,0.021485130148000523,1.7189213795521217,21,take_profit
ETHUSDT,long,2024-11-11 15:30:00+00:00,2024-11-11 16:15:00+00:00,3222.464364,3309.7972057081033,1.067938036706717,93.26606351377042,2.790420238403524,90.47564327536689,0.02629041860840269,1.7330075785239991,3,take_profit
ETHUSDT,long,2024-11-22 23:45:00+00:00,2024-11-23 01:15:00+00:00,3325.294926,3324.6298670148003,1.0442914158756404,-0.6945153892950333,2.7777837510255807,-3.4722991403206134,-0.000999919999999916,-0.10711488137629742,6,stop_loss
ETHUSDT,long,2024-11-24 02:15:00+00:00,2024-11-24 04:30:00+00:00,3447.33933,3414.6736199557213,1.0068273380575516,-32.888729889640764,2.7635448928481465,-35.65227478248891,-0.010271839188009614,-1.1071792902940165,9,stop_loss
ETHUSDT,long,2024-11-28 22:30:00+00:00,2024-11-29 00:00:00+00:00,3587.747406,3572.095438,0.9638112361201694,-15.085542625793455,2.7602947927607158,-17.84583741855417,-0.005160872001923795,-0.651561710026745,6,trend_invalid
ETHUSDT,long,2024-12-06 04:00:00+00:00,2024-12-06 09:00:00+00:00,3907.7914020000003,3863.7996423710706,0.8831538730097703,-38.85149289680411,2.745404292113743,-41.59689718891785,-0.012052945308844331,-0.8866995676427064,20,stop_loss
ETHUSDT,long,2024-12-08 13:30:00+00:00,2024-12-08 15:00:00+00:00,3995.368914,3971.7257746698897,0.8600304768299143,-20.333820391830987,2.740777697618337,-23.074598089449324,-0.006715269048513802,-1.1742485659824107,6,stop_loss
