symbol,side,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,fees,net_pnl,return_pct_on_notional,r_multiple,bars_held,exit_reason
BTCUSDT,long,2024-09-10 18:30:00+00:00,2024-09-11 01:30:00+00:00,57664.140522,56953.20506020574,0.058055172422275696,-41.2734808155759,2.6616519041434055,-43.935132719719306,-0.013123969128412032,-1.0818246988224078,14,stop_loss
BTCUSDT,long,2024-09-11 17:30:00+00:00,2024-09-12 12:30:00+00:00,57714.44058,57702.897691884005,0.0577300171746421,-0.6663711291814733,2.6652179682749364,-3.3315890974564097,-0.0009999199999999463,-0.06586598115685753,38,stop_loss
BTCUSDT,long,2024-10-30 21:00:00+00:00,2024-10-31 00:30:00+00:00,72871.711428,72057.6958631758,0.04569980675181631,-37.2003540054362,2.6492983623448048,-39.84965236778101,-0.011966060775205196,-1.0905278658344646,7,stop_loss
BTCUSDT,long,2024-11-15 21:00:00+00:00,2024-11-16 15:00:00+00:00,91466.27959800001,90357.95765175472,0.03625171522160953,-40.17857156914405,2.6365761876657907,-42.815147756809836,-0.0129124268127662,-0.7663628417629227,36,stop_loss
BTCUSDT,long,2024-11-29 02:30:00+00:00,2024-11-29 07:30:00+00:00,96441.654474,95605.92499,0.034221312598995586,-28.599759920161137,2.628848100287196,-31.228608020448334,-0.00946218229833057,-1.0703025864700635,10,trend_invalid
BTCUSDT,long,2024-12-01 13:30:00+00:00,2024-12-01 20:00:00+00:00,97302.896688,96824.58121,0.0338013363842311,-16.167702369661935,2.624707272741075,-18.792409642403012,-0.0057137709984306645,-0.9515853796269922,13,trend_invalid
BTCUSDT,long,2024-12-06 14:30:00+00:00,2024-12-06 20:30:00+00:00,99274.440918,101786.60249071741,0.033059165207843265,83.04996446126059,2.658764100364054,80.39120036089653,0.024495097961443394,1.728366115243923,12,take_profit
BTCUSDT,long,2024-12-08 14:00:00+00:00,2024-12-08 15:00:00+00:00,100428.871758,99656.76111076408,0.03295474234845281,-25.444707444156542,2.6375081915268965,-28.08221563568344,-0.008485058982209814,-1.132907304163602,2,stop_loss
BTCUSDT,long,2024-12-15 02:00:00+00:00,2024-12-15 05:30:00+00:00,102154.906896,102134.47591462081,0.03229718055495933,-0.6598630945187601,2.6391884328383304,-3.29905152735709,-0.0009999199999999168,-0.1634842059212943,7,stop_loss
BTCUSDT,long,2025-01-16 20:30:00+00:00,2025-01-16 22:30:00+00:00,100635.76312799999,99438.82188663192,0.03276865795909994,-39.22215813553075,2.6224702570613343,-41.844628392592085,-0.012689038525496403,-1.0848915673019661,4,stop_loss
BTCUSDT,long,2025-01-24 17:30:00+00:00,2025-01-24 20:00:00+00:00,106499.515644,105249.49871972368,0.030822596541976915,-38.52876732761199,2.610661775157732,-41.139429102769725,-0.012532606575258237,-1.08605119303184,5,stop_loss
BTCUSDT,long,2025-04-27 00:30:00+00:00,2025-04-27 01:30:00+00:00,94968.479898,94949.4862020204,0.034408608446826916,-0.6535466479202376,2.6139251730213404,-3.267471820941578,-0.0009999200000000339,-0.21727814100681095,2,stop_loss
BTCUSDT,long,2025-04-28 07:00:00+00:00,2025-04-28 13:30:00+00:00,94602.91679999999,94583.99621664,0.03452464524655927,-0.6532264283619179,2.612644422876465,-3.265870851238383,-0.0009999199999999894,-0.16385160504293422,13,stop_loss
BTCUSDT,long,2025-05-01 06:00:00+00:00,2025-05-01 10:00:00+00:00,95166.999594,96174.95042504482,0.034303191678198015,34.57593055952975,2.625455835033392,31.95047472449636,0.009787153687841325,1.6321672059519445,8,take_profit
BTCUSDT,long,2025-05-13 16:30:00+00:00,2025-05-13 22:00:00+00:00,104171.850204,104151.0158339592,0.031440907056902716,-0.6550514920419245,2.6199439475708286,-3.274995439612753,-0.000999920000000004,-0.10687361666466312,11,stop_loss
BTCUSDT,long,2025-06-10 19:30:00+00:00,2025-06-11 09:30:00+00:00,110038.393278,109247.976034,0.02975009520077902,-23.514988257337276,2.609516145306075,-26.12450440264335,-0.00798023094999481,-0.8659182933198587,28,trend_invalid
BTCUSDT,long,2025-07-08 14:00:00+00:00,2025-07-08 14:30:00+00:00,109056.40692000001,108489.15084988985,0.029929931491692412,-16.97793531664379,2.6044494561499274,-19.582384772793716,-0.005999411787865613,-1.1992844223283812,1,stop_loss
BTCUSDT,long,2025-07-13 05:00:00+00:00,2025-07-13 13:30:00+00:00,117902.795844,118635.15815415251,0.027622245619807227,20.22949161372222,2.6134837854974524,17.616007828224767,0.0054090924985110015,1.5182565892314186,17,take_profit
BTCUSDT,long,2025-07-16 15:30:00+00:00,2025-07-16 22:30:00+00:00,119522.179656,118615.612132,0.027295767652468588,-24.74545649637769,2.600061533566876,-27.345518029944568,-0.008381897348245916,-0.926736742344057,14,trend_invalid
BTCUSDT,long,2025-08-12 16:00:00+00:00,2025-08-13 01:00:00+00:00,119956.9866,119481.47892400001,0.027113235028079427,-12.892551377043675,2.596780556205962,-15.489331933249638,-0.004762399243276705,-0.6538398256243992,18,trend_invalid
BTCUSDT,long,2025-08-13 10:30:00+00:00,2025-08-13 13:30:00+00:00,120414.05799599999,121638.22765404955,0.02696151445872915,33.005467935440805,2.6104384797288995,30.395029455711903,0.009362268513756027,1.6253297650949485,6,take_profit
BTCUSDT,long,2025-09-02 14:00:00+00:00,2025-09-04 02:00:00+00:00,111172.219998,111408.17390800001,0.029294450625437684,6.912140166374292,2.6081481437879153,4.303992022586377,0.0013215689354791533,0.12297825498481835,72,trend_invalid
BTCUSDT,long,2025-09-08 09:00:00+00:00,2025-09-08 14:30:00+00:00,111706.59685199999,112741.85900211826,0.02916371688505103,30.192092247858515,2.6183004887265517,27.573791759131964,0.008463983277812101,1.6088530884114642,11,take_profit
BTCUSDT,long,2025-09-11 14:00:00+00:00,2025-09-12 00:30:00+00:00,114652.986012,116061.0004743958,0.028494454583319388,40.120604151394105,2.629627683869267,37.49097646752484,0.011475748810096728,1.6547373945403034,21,take_profit
BTCUSDT,long,2025-09-30 20:00:00+00:00,2025-10-01 08:30:00+00:00,114382.86199800001,115708.36295300351,0.02867246640654506,38.00538160418133,2.63891316713938,35.36646843704195,0.010783647510451948,1.6462689007502005,25,take_profit
BTCUSDT,long,2026-01-02 17:00:00+00:00,2026-01-03 07:00:00+00:00,90394.12521,89465.77561315635,0.03641340490878967,-33.80436976677938,2.619724558211338,-36.42409432499072,-0.011065913352765659,-0.9562608345595434,28,stop_loss
BTCUSDT,long,2026-03-14 23:30:00+00:00,2026-03-15 05:00:00+00:00,71048.646888,71658.48395612394,0.0461423091800493,28.139290546829265,2.633934621442927,25.505355925386336,0.007779940083273307,1.594044871122335,11,take_profit
BTCUSDT,long,2026-03-15 22:00:00+00:00,2026-03-15 23:00:00+00:00,72124.01191799999,73118.19803349033,0.045571737482277025,45.30678866365077,2.647575945302033,42.65921271834874,0.012978884654586575,1.6702413138113013,2,take_profit
