timestamp,symbol,cash,unrealized_pnl,equity,close,in_position
2024-01-01 00:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42419.73,0
2024-01-01 00:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42475.23,0
2024-01-01 01:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42493.16,0
2024-01-01 01:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42613.56,0
2024-01-01 02:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42546.01,0
2024-01-01 02:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42581.1,0
2024-01-01 03:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42429.47,0
2024-01-01 03:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42330.49,0
2024-01-01 04:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42307.39,0
2024-01-01 04:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42399.99,0
2024-01-01 05:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42297.91,0
2024-01-01 05:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42234.01,0
2024-01-01 06:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42321.1,0
2024-01-01 06:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42396.69,0
2024-01-01 07:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42487.7,0
2024-01-01 07:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42492.46,0
2024-01-01 08:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42482.0,0
2024-01-01 08:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42549.99,0
2024-01-01 09:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42588.01,0
2024-01-01 09:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42649.69,0
2024-01-01 10:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42666.42,0
2024-01-01 10:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42691.1,0
2024-01-01 11:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42681.1,0
2024-01-01 11:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42690.2,0
2024-01-01 12:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42684.15,0
2024-01-01 12:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42648.38,0
2024-01-01 13:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42717.27,0
2024-01-01 13:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42715.54,0
2024-01-01 14:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42621.09,0
2024-01-01 14:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42612.24,0
2024-01-01 15:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42683.2,0
2024-01-01 15:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42783.05,0
2024-01-01 16:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42723.04,0
2024-01-01 16:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42725.15,0
2024-01-01 17:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42731.11,0
2024-01-01 17:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42812.7,0
2024-01-01 18:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43063.05,0
2024-01-01 18:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43111.1,0
2024-01-01 19:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43262.01,0
2024-01-01 19:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43517.99,0
2024-01-01 20:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43699.56,0
2024-01-01 20:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43687.86,0
2024-01-01 21:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43656.15,0
2024-01-01 21:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43619.21,0
2024-01-01 22:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43471.1,0
2024-01-01 22:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43529.93,0
2024-01-01 23:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43989.99,0
2024-01-01 23:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,44179.55,0
2024-01-02 00:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,44609.79,0
2024-01-02 00:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45056.0,0
2024-01-02 01:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,44930.24,0
2024-01-02 01:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,44855.96,0
2024-01-02 02:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45099.99,0
2024-01-02 02:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45378.96,0
2024-01-02 03:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45316.71,0
2024-01-02 03:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45402.38,0
2024-01-02 04:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45362.27,0
2024-01-02 04:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45179.8,0
2024-01-02 05:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45261.08,0
2024-01-02 05:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45179.48,0
2024-01-02 06:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45250.2,0
2024-01-02 06:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45168.75,0
2024-01-02 07:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45461.1,0
2024-01-02 07:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45455.53,0
2024-01-02 08:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45748.52,0
2024-01-02 08:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45759.3,0
2024-01-02 09:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45831.12,0
2024-01-02 09:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45673.48,0
2024-01-02 10:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45647.92,0
2024-01-02 10:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45584.99,0
2024-01-02 11:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45496.57,0
2024-01-02 11:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45433.99,0
2024-01-02 12:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45450.0,0
2024-01-02 12:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45301.99,0
2024-01-02 13:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45525.12,0
2024-01-02 13:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45637.93,0
2024-01-02 14:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45638.03,0
2024-01-02 14:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45258.73,0
2024-01-02 15:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45004.01,0
2024-01-02 15:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45184.82,0
2024-01-02 16:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45189.19,0
2024-01-02 16:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45357.84,0
2024-01-02 17:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45208.01,0
2024-01-02 17:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,44966.15,0
2024-01-02 18:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45125.89,0
2024-01-02 18:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45154.69,0
2024-01-02 19:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,44873.99,0
2024-01-02 19:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45039.49,0
2024-01-02 20:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,44954.41,0
2024-01-02 20:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,44788.28,0
2024-01-02 21:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,44805.11,0
2024-01-02 21:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45119.74,0
2024-01-02 22:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45061.34,0
2024-01-02 22:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,44981.73,0
2024-01-02 23:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,44967.48,0
2024-01-02 23:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,44946.91,0
2024-01-03 00:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,44898.01,0
2024-01-03 00:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45135.61,0
2024-01-03 01:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45162.3,0
2024-01-03 01:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45317.58,0
2024-01-03 02:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45322.78,0
2024-01-03 02:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45274.57,0
2024-01-03 03:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45233.3,0
2024-01-03 03:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45262.69,0
2024-01-03 04:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45206.89,0
2024-01-03 04:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45183.45,0
2024-01-03 05:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45289.06,0
2024-01-03 05:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45172.13,0
2024-01-03 06:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45286.33,0
2024-01-03 06:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45326.93,0
2024-01-03 07:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45359.1,0
2024-01-03 07:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45011.77,0
2024-01-03 08:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45164.67,0
2024-01-03 08:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45200.0,0
2024-01-03 09:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45354.38,0
2024-01-03 09:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45344.67,0
2024-01-03 10:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45284.12,0
2024-01-03 10:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,45151.91,0
2024-01-03 11:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,44358.36,0
2024-01-03 11:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43702.88,0
2024-01-03 12:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42316.43,0
2024-01-03 12:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42789.38,0
2024-01-03 13:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42468.28,0
2024-01-03 13:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42529.4,0
2024-01-03 14:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42101.72,0
2024-01-03 14:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42179.99,0
2024-01-03 15:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42419.83,0
2024-01-03 15:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43000.01,0
2024-01-03 16:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43434.39,0
2024-01-03 16:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42992.67,0
2024-01-03 17:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42785.6,0
2024-01-03 17:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42906.0,0
2024-01-03 18:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42749.12,0
2024-01-03 18:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42255.72,0
2024-01-03 19:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42673.55,0
2024-01-03 19:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42596.67,0
2024-01-03 20:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42720.0,0
2024-01-03 20:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42721.02,0
2024-01-03 21:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42816.0,0
2024-01-03 21:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42917.62,0
2024-01-03 22:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42688.81,0
2024-01-03 22:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42749.68,0
2024-01-03 23:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42766.43,0
2024-01-03 23:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42845.23,0
2024-01-04 00:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42890.36,0
2024-01-04 00:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42874.01,0
2024-01-04 01:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42712.0,0
2024-01-04 01:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42708.01,0
2024-01-04 02:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42884.01,0
2024-01-04 02:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43138.49,0
2024-01-04 03:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43040.35,0
2024-01-04 03:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43102.8,0
2024-01-04 04:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43128.0,0
2024-01-04 04:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43149.99,0
2024-01-04 05:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43088.04,0
2024-01-04 05:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43183.74,0
2024-01-04 06:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43131.99,0
2024-01-04 06:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43155.46,0
2024-01-04 07:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43061.96,0
2024-01-04 07:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42763.08,0
2024-01-04 08:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42939.24,0
2024-01-04 08:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42849.66,0
2024-01-04 09:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42987.65,0
2024-01-04 09:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43007.74,0
2024-01-04 10:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,42786.61,0
2024-01-04 10:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43073.26,0
2024-01-04 11:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43109.53,0
2024-01-04 11:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43176.32,0
2024-01-04 12:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43171.11,0
2024-01-04 12:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43378.12,0
2024-01-04 13:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43238.52,0
2024-01-04 13:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43346.68,0
2024-01-04 14:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43331.5,0
2024-01-04 14:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43676.07,0
2024-01-04 15:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,44154.01,0
2024-01-04 15:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,44051.1,0
2024-01-04 16:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43875.99,0
2024-01-04 16:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43915.71,0
2024-01-04 17:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,44085.6,0
2024-01-04 17:30:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43990.01,0
2024-01-04 18:00:00+00:00,BTCUSDT,10000.0,0.0,10000.0,43976.26,0
