symbol,side,entry_time,exit_time,entry_price,exit_price,quantity,notional,margin_used,leverage,gross_pnl,fees,funding_pnl,net_pnl,r_multiple,bars_held,exit_reason,variant
BTCUSDT,long,2021-05-02 16:10:00+00:00,2021-05-02 16:20:00+00:00,56722.177,56645.835,0.014103831028911318,800.0,400.0,2,-1.076714668409207,0.6395693141326364,0.0,-1.7162839825418434,-0.7473929445123073,2,trend_invalid,long_only
BTCUSDT,long,2021-05-06 07:05:00+00:00,2021-05-06 07:10:00+00:00,56775.200252500006,56685.8549925,0.014078567452904525,799.3134864069833,399.65674320349166,2,-1.2578532695074214,0.6389476478177838,0.0,-1.8968009173252052,-0.6434318652986185,1,trend_invalid,long_only
BTCUSDT,long,2021-05-09 07:50:00+00:00,2021-05-09 07:55:00+00:00,58076.4854925,57982.7007,0.013750053214621236,798.5547660400532,399.2773830200266,2,-1.2895458875972432,0.6383279944770037,0.0,-1.927873882074247,-0.7741016172223723,1,trend_invalid,long_only
BTCUSDT,long,2021-05-09 09:45:00+00:00,2021-05-09 09:50:00+00:00,57938.891102500005,57999.40652250001,0.013769397399682025,797.7836164872235,398.89180824361176,2,0.8332608667887118,0.6385601975364943,0.0,0.1947006692522174,0.0706626267935496,1,trend_invalid,long_only
BTCUSDT,long,2021-05-10 08:20:00+00:00,2021-05-10 08:25:00+00:00,58391.67427,58372.80315,0.01366395991773853,797.8614967549244,398.9307483774622,2,-0.2578542272828808,0.6381860557130263,0.0,-0.8960402829959072,-0.34817321775649623,1,trend_invalid,long_only
BTCUSDT,long,2021-05-12 10:10:00+00:00,2021-05-12 10:15:00+00:00,56622.502087500005,56410.47837429264,0.01408456092966939,797.503080641726,398.751540320863,2,-2.9862609072039104,0.6368079601504992,0.0,-3.6230688673544096,-1.29971739846451,1,stop_loss,long_only
BTCUSDT,long,2021-05-12 13:35:00+00:00,2021-05-12 13:45:00+00:00,56209.80894000001,56510.06518365396,0.013379742202674209,752.0727528787722,376.0363764393861,2,4.017351134833211,0.6032651427569511,0.0,3.4140859920762603,1.1436700264447237,2,take_profit,long_only
BTCUSDT,long,2021-05-12 15:15:00+00:00,2021-05-12 15:20:00+00:00,55928.848717500005,55660.349888397104,0.011746091604786338,656.9453803859919,328.47269019299597,2,-3.1538118424205392,0.5242947795718254,0.0,-3.678106621992365,-1.2300030886085052,1,stop_loss,long_only
BTCUSDT,long,2021-05-15 06:25:00+00:00,2021-05-15 06:30:00+00:00,49235.215727500006,49562.599636572275,0.012378279715727619,609.4472721391868,304.7236360695934,2,4.052449600924877,0.48917879755171945,0.0,3.563270803373158,1.1938031822079336,1,take_profit,long_only
BTCUSDT,long,2021-05-16 15:25:00+00:00,2021-05-16 15:30:00+00:00,48051.9999975,47804.09613451462,0.012672823562635742,608.9545178000907,304.47725890004534,2,-3.1416419161095734,0.4859069574736288,0.0,-3.627548873583202,-1.213165852378969,1,stop_loss,long_only
BTCUSDT,long,2021-05-17 14:40:00+00:00,2021-05-17 14:45:00+00:00,44334.74091500001,44465.180925,0.009248703237029473,410.0388618134236,205.0194309067118,2,1.206400942725075,0.32851364982782894,0.0,0.8778872928972461,0.2941282200451557,1,trend_invalid,long_only
BTCUSDT,long,2021-05-23 00:10:00+00:00,2021-05-23 00:15:00+00:00,36944.743877500005,37318.60651109272,0.01098027571029426,405.6634738211559,202.83173691057794,2,4.105114794624768,0.3261728249747746,0.0,3.7789419696499933,1.2655420781657156,1,take_profit,long_only
BTCUSDT,long,2021-05-25 10:20:00+00:00,2021-05-25 10:25:00+00:00,37428.574805000004,37261.5522825,0.011666376370743385,436.65584069565324,218.32792034782662,2,-1.9485476098759915,0.3485452535125722,0.0,-2.297092863388564,-0.7678232771798604,1,trend_invalid,long_only
BTCUSDT,long,2021-05-26 17:15:00+00:00,2021-05-26 17:20:00+00:00,38311.575500000006,38492.274525,0.010221588827694281,391.605172102166,195.802586051083,2,1.8470311351151927,0.3140229501357789,0.0,1.5330081849794137,0.5130121789642128,1,trend_invalid,long_only
BTCUSDT,long,2021-05-26 19:30:00+00:00,2021-05-26 19:35:00+00:00,38226.774305000006,38289.675187500005,0.011534586270821087,440.93002607622935,220.46501303811468,2,0.7255356557070103,0.3530342351232663,0.0,0.3725014205837439,0.1245595601924708,1,trend_invalid,long_only
BTCUSDT,long,2021-05-28 00:10:00+00:00,2021-05-28 00:15:00+00:00,38349.595002500006,38647.68876670471,0.01369498372030872,525.1970792396702,262.5985396198351,2,4.082389247909002,0.42179061909089977,0.0,3.6605986288181023,1.2238272238090255,1,take_profit,long_only
BTCUSDT,long,2021-05-29 15:30:00+00:00,2021-05-29 15:35:00+00:00,34576.33192250001,34220.34446565575,0.00862503604175462,298.2221090232334,149.1110545116167,2,-3.070404645694319,0.23734952536030898,0.0,-3.3077541710546274,-1.1038363755232898,1,stop_loss,long_only
BTCUSDT,long,2021-06-03 02:35:00+00:00,2021-06-03 02:40:00+00:00,37394.3762575,37337.603265000005,0.021333950439666002,797.769769799728,398.884884899864,2,-1.2111922083064202,0.63773133895646,0.0,-1.8489235472628802,-0.7252632051684753,1,trend_invalid,long_only
BTCUSDT,long,2021-06-17 17:00:00+00:00,2021-06-17 17:05:00+00:00,38519.45745750001,38427.130815,0.016798111539107104,647.0541427969761,323.52707139848803,2,-1.5509132387464524,0.5170229489420823,0.0,-2.0679361876885345,-0.6918804956032933,1,trend_invalid,long_only
