symbol,side,entry_time,exit_time,entry_price,exit_price,quantity,notional,margin_used,leverage,gross_pnl,fees,last_bar_funding_pnl,net_pnl,r_multiple,bars_held,exit_reason
BTCUSDT,short,2025-02-24 15:00:00+00:00,2025-02-24 22:00:00+00:00,94610.20842000001,92724.82086799419,0.04710141892469473,4456.275061343101,2228.1375306715504,2,88.80442892243084,3.5294982775055086,0.0,85.27493064492533,1.7033358087339867,7,take_profit
BTCUSDT,long,2025-04-19 09:00:00+00:00,2025-04-19 16:00:00+00:00,85295.78106,84761.55146410315,0.0992178648135092,8462.865274373757,4231.432637186878,2,-53.005119825068924,6.749090171568978,0.16498991186401785,-59.754209996637904,-1.1836875458235057,7,stop_loss
BTCUSDT,long,2025-05-26 01:00:00+00:00,2025-05-27 01:00:00+00:00,109532.95003,108437.16654283166,0.03783992983362262,4144.719143604892,2072.359571802446,2,-41.46437026729246,3.299189566776997,0.0,-44.763559834069454,-0.892299254224324,24,stop_loss
BTCUSDT,long,2025-06-09 10:00:00+00:00,2025-06-09 17:00:00+00:00,106593.9686,108099.34708507005,0.05844528870504172,6229.915269043151,3114.9576345215755,2,87.98228017027806,5.019125127302633,0.0,82.96315504297543,1.6615113432457234,7,take_profit
BTCUSDT,short,2025-06-20 17:00:00+00:00,2025-06-21 21:00:00+00:00,103599.31088,101313.21055159076,0.03911203915779543,4051.980303859182,2025.990151929591,2,89.41404556339134,3.2058186248619895,0.0,86.20822693852935,1.7126997472742167,28,take_profit
BTCUSDT,long,2025-07-02 15:00:00+00:00,2025-07-03 09:00:00+00:00,108128.92895,109795.65324491156,0.05375531856271049,5812.505021551939,2906.2525107759693,2,89.59529542917998,4.685842135413223,0.0,84.90945329376676,1.672791319266264,18,take_profit
BTCUSDT,long,2025-07-21 07:00:00+00:00,2025-07-21 11:00:00+00:00,119194.24755,118047.81850418336,0.04605929556652383,5490.003077734858,2745.001538867429,2,-52.80371426731633,4.370880976480961,0.0,-57.17459524379729,-1.117300919644247,4,stop_loss
BTCUSDT,long,2025-07-22 19:00:00+00:00,2025-07-23 06:00:00+00:00,119803.9304,118364.57997,0.03000077518760933,3594.210782522395,1797.1053912611976,2,-43.18162866661856,2.8580959745512686,0.0,-46.039724641169826,-0.905002856448887,11,trend_invalid
BTCUSDT,short,2025-08-05 08:00:00+00:00,2025-08-05 09:00:00+00:00,113890.52259000001,114785.73345602458,0.05882217799915094,6699.288592205301,3349.6442961026505,2,-52.65825290807145,5.3804941749274695,0.0,-58.03874708299892,-1.1462569928255835,1,stop_loss
BTCUSDT,short,2025-08-05 15:00:00+00:00,2025-08-05 23:00:00+00:00,112941.70732000002,114183.93564864335,0.04166421752353621,4705.627861260043,2352.8139306300213,2,-51.756471298494844,3.7852048775274323,0.0,-55.54167617602228,-1.1035570208924999,8,stop_loss
BTCUSDT,long,2025-09-08 09:00:00+00:00,2025-09-09 00:00:00+00:00,111673.492,111639.9899524,0.06620277678402987,7393.095263569146,3696.547631784573,2,-2.2179285790702,5.913589039423689,-0.28172284708273443,-8.131517618493888,-0.16248837175453892,15,stop_loss
BTCUSDT,short,2025-10-14 04:00:00+00:00,2025-10-14 10:00:00+00:00,113406.86773,110795.92254386954,0.03402627932862205,3858.8137591650743,1929.4068795825372,2,88.84075021499596,3.051514707246061,0.0,85.78923550774991,1.7163300659882892,6,take_profit
BTCUSDT,short,2025-11-06 17:00:00+00:00,2025-11-07 14:00:00+00:00,100800.25085,100830.490925255,0.025960327155007592,2616.807489372832,1308.403744686416,2,-0.7850422468119018,2.0937600083969903,0.0,-2.8788022552088925,-0.05711288636709655,21,stop_loss
BTCUSDT,short,2025-11-13 17:00:00+00:00,2025-11-14 04:00:00+00:00,100550.12591,97136.11909376277,0.02634065322220296,2648.555998044155,1324.2779990220774,2,89.92716964474215,2.082873930577427,0.0,87.84429571416472,1.743431887489764,11,take_profit
BTCUSDT,short,2025-11-17 18:00:00+00:00,2025-11-18 04:00:00+00:00,92696.18280000001,89207.36985238637,0.026020728118967253,2412.0221703048887,1206.0110851524444,2,90.78145316778722,1.893305154976796,0.0,88.88814801281043,1.7490471711594513,10,take_profit
BTCUSDT,long,2025-11-30 14:00:00+00:00,2025-11-30 21:00:00+00:00,91754.41806999999,90952.74409832916,0.06619555954724707,6073.735045075687,3036.8675225378433,2,-53.06725712921417,4.837761133208864,0.0,-57.905018262423035,-1.129622254518859,7,stop_loss
BTCUSDT,short,2025-12-18 20:00:00+00:00,2025-12-19 03:00:00+00:00,84421.6659,86380.28723714151,0.02636645423968896,2225.89999079066,1112.94999539533,2,-51.64189985861995,1.801376752575976,0.0,-53.44327661119593,-1.0487537450772493,7,stop_loss
BTCUSDT,long,2026-01-01 23:00:00+00:00,2026-01-02 04:00:00+00:00,88630.08105,88603.492025685,0.09429566285479347,8357.432241483819,4178.716120741909,2,-2.507229672444349,6.684942901318078,0.0,-9.192172573762427,-0.18134884304162693,5,stop_loss
BTCUSDT,short,2026-01-29 03:00:00+00:00,2026-01-29 15:00:00+00:00,87831.54263,85615.176502619,0.04064382868050287,3569.810171398004,1784.905085699002,2,90.08160517454294,2.8198154950485863,0.0,87.26178967949436,1.7236856878650129,12,take_profit
BTCUSDT,short,2026-02-03 17:00:00+00:00,2026-02-03 18:00:00+00:00,76435.26254,73283.56358871194,0.028956224308305,2213.2766071724222,1106.6383035862111,2,91.26130178574651,1.7341167650236393,0.0,89.52718502072287,1.7535684346719091,1,take_profit
BTCUSDT,short,2026-02-09 11:00:00+00:00,2026-02-09 16:00:00+00:00,68673.49177000001,70230.46033043692,0.03352907301142626,2302.5585195059107,1151.2792597529553,2,-52.20371253938457,1.8629283006204824,0.0,-54.06664084000505,-1.0498887386373565,5,stop_loss
BTCUSDT,short,2026-02-15 18:00:00+00:00,2026-02-16 12:00:00+00:00,68587.21766000001,69638.870871072,0.049693594082812244,3408.345353665532,1704.172676832766,2,-52.26042778689731,2.747580454047185,0.0,-55.0080082409445,-1.073902027124632,18,stop_loss
BTCUSDT,long,2026-04-20 19:00:00+00:00,2026-04-21 14:00:00+00:00,76412.21679,75606.21132999999,0.0466881155159234,3567.5424043193016,1783.7712021596508,2,-37.63087602294567,2.8389815730462633,0.0,-40.46985759599194,-0.7944503521633135,19,trend_invalid
BTCUSDT,long,2026-04-26 19:00:00+00:00,2026-04-26 22:00:00+00:00,78261.57143,78238.092958571,0.10164906763484655,7955.215767497444,3977.607883748722,2,-2.386564730249224,6.3632179881058555,0.0,-8.74978271835508,-0.17246857381660188,3,stop_loss
BTCUSDT,short,2026-04-29 19:00:00+00:00,2026-04-30 01:00:00+00:00,75447.45897,76461.9810800378,0.05110271487521002,3855.5699838030173,1927.7849919015086,2,-51.84483412385797,3.105193920691957,0.0,-54.95002804454993,-1.0844053060944794,6,stop_loss
