symbol,side,entry_time,exit_time,entry_price,exit_price,quantity,notional,margin_used,leverage,gross_pnl,fees,last_bar_funding_pnl,net_pnl,r_multiple,bars_held,exit_reason
BTCUSDT,short,2025-05-22 14:38:00+00:00,2025-05-22 14:40:00+00:00,110695.38142,110932.42739420747,0.0060042952544574315,664.6477533504614,332.3238766752307,2,-1.4232940180220905,0.532287520287578,0.0,-1.9555815383096684,-1.5983076272756405,2,stop_loss
BTCUSDT,short,2025-05-22 20:35:00+00:00,2025-05-22 20:38:00+00:00,110778.35652000002,110892.1330683587,0.005979744902527206,662.4263127108115,331.2131563554058,2,-0.6803547350749839,0.5302131920626793,0.0,-1.2105679271376633,-2.514251685689771,3,stop_loss
BTCUSDT,short,2025-05-22 21:01:00+00:00,2025-05-22 21:04:00+00:00,110904.81857,110999.8223103842,0.005959621798050335,660.9507742585896,330.4753871292948,2,-0.5661863620899918,0.5289870939517076,0.0,-1.0951734560416995,-2.713166706192638,3,stop_loss
BTCUSDT,short,2025-05-22 21:25:00+00:00,2025-05-22 21:26:00+00:00,110798.25055,110768.68508089567,0.0059530833494089355,659.5912204928444,329.7956102464222,2,0.17600570184245712,0.5276025741135386,0.0,-0.3515968722710815,-1.1366486233556516,1,take_profit
BTCUSDT,short,2025-05-22 21:49:00+00:00,2025-05-22 21:50:00+00:00,110722.37332000001,110818.87110588061,0.005951604606847277,658.9757871323761,329.48789356618806,2,-0.5743166669975064,0.5274103563727,0.0,-1.1017270233702063,-2.9261484764576524,1,stop_loss
BTCUSDT,short,2025-05-23 04:19:00+00:00,2025-05-23 04:20:00+00:00,110823.94284,110908.77488125586,0.00593383029823768,657.6104697941529,328.80523489707645,2,-0.503378936665331,0.5262897274099885,0.0,-1.0296686640753194,-3.3648863494765613,1,stop_loss
BTCUSDT,short,2025-05-23 04:37:00+00:00,2025-05-23 04:38:00+00:00,110507.73773,110620.90616804408,0.005939111327622325,656.3177569421599,328.15887847107996,2,-0.6721199523169542,0.5253230535346547,0.0,-1.197443005851609,-2.5204969926855196,1,stop_loss
BTCUSDT,short,2025-05-23 06:13:00+00:00,2025-05-23 06:14:00+00:00,110409.56719,110499.72011529648,0.005931168860635142,654.8577868335315,327.42889341676573,2,-0.5347122232136653,0.5241001143561106,0.0,-1.058812337569776,-3.1311594346855465,1,stop_loss
BTCUSDT,short,2025-05-23 06:49:00+00:00,2025-05-23 06:51:00+00:00,110374.57769,110477.53737126777,0.005921082961846196,653.5370313812283,326.76851569061415,2,-0.6096328145116652,0.5230734782307873,0.0,-1.1327062927424525,-2.739660597340726,2,stop_loss
BTCUSDT,short,2025-05-23 07:52:00+00:00,2025-05-23 07:53:00+00:00,110495.8413,110575.63474398205,0.005901967916650754,652.1429102759333,326.07145513796667,2,-0.47093834634114506,0.5219027035592831,0.0,-0.9928410499004281,-3.607538077036656,1,stop_loss
BTCUSDT,short,2025-05-23 11:44:00+00:00,2025-05-23 11:45:00+00:00,110582.31535,110445.8009095846,0.005886015408538129,650.8892120619225,325.44460603096127,2,0.8035260997729928,0.5203899592096288,0.0,0.283136140563364,0.34263908554864686,1,take_profit
BTCUSDT,short,2025-05-23 12:16:00+00:00,2025-05-23 12:17:00+00:00,107553.92414,107934.87358069017,0.0046683289274952414,502.09709532839076,251.04854766419538,2,-1.7783972938870296,0.4023890351802675,0.0,-2.1807863290672973,-1.3401420493927225,1,stop_loss
BTCUSDT,short,2025-05-23 15:57:00+00:00,2025-05-23 16:01:00+00:00,109006.08836000001,109038.790186508,0.005949487566315075,648.5303673504625,324.26518367523124,2,-0.1945591102051202,0.5189021175244521,0.0,-0.7134612277295722,-0.9062215631156176,4,stop_loss
BTCUSDT,short,2025-05-23 16:17:00+00:00,2025-05-23 16:20:00+00:00,108175.63757,108203.48339684728,0.005986167574531381,647.5574939757927,323.77874698789634,2,-0.16668978575917312,0.5181126710949379,0.0,-0.684802456854111,-0.5778325827150933,3,stop_loss
BTCUSDT,short,2025-05-23 18:46:00+00:00,2025-05-23 18:48:00+00:00,108813.3462,108823.3898322687,0.005942411396235035,646.6136685213482,323.3068342606741,2,-0.05968339485312819,0.5173148081750198,0.0,-0.5769982030281481,-0.9453258230803357,2,stop_loss
BTCUSDT,short,2025-05-23 19:52:00+00:00,2025-05-23 19:53:00+00:00,108646.19636,108571.32422421132,0.005943862247244452,645.7780248509116,322.8890124254558,2,0.4450296612849101,0.5164444080162154,0.0,-0.07141474673130521,-0.1351341538623033,1,take_profit
BTCUSDT,short,2025-05-23 20:08:00+00:00,2025-05-23 20:10:00+00:00,108402.16959,108523.02714240745,0.005954200929146181,645.4482988942399,322.72414944711994,2,-0.7196101508387147,0.5166464831757274,0.0,-1.2362566340144423,-2.3511116621874555,2,stop_loss
BTCUSDT,short,2025-05-23 20:35:00+00:00,2025-05-23 20:36:00+00:00,108343.08732,108288.98153180053,0.005943654356449141,643.9538629406677,321.97693147033385,2,0.3215861037409444,0.5150344559110378,0.0,-0.19344835217009343,-0.45422069954140964,1,take_profit
BTCUSDT,short,2025-05-23 20:53:00+00:00,2025-05-23 20:55:00+00:00,108287.20409,108319.690251227,0.0059425565416620345,643.5028330433213,321.75141652166064,2,-0.19305084991301613,0.5148794867746223,0.0,-0.7079303366876384,-1.7165757352264543,2,stop_loss
BTCUSDT,short,2025-05-23 21:58:00+00:00,2025-05-23 21:59:00+00:00,108020.08425,108170.55990697366,0.00594831513078936,642.5375015734164,321.2687507867082,2,-0.8950766271919134,0.5143880319096099,0.0,-1.4094646591015234,-2.0074848782095067,1,stop_loss
BTCUSDT,short,2025-05-23 23:09:00+00:00,2025-05-23 23:13:00+00:00,107596.11147999999,107628.39031344399,0.005956265641001449,640.8710219136855,320.43551095684273,2,-0.19226130657409032,0.5127737220535781,0.0,-0.7050350286276683,-1.056992136649011,4,stop_loss
BTCUSDT,short,2025-05-23 23:23:00+00:00,2025-05-23 23:25:00+00:00,107367.78,107479.27846133517,0.005959978295875097,639.9096384762923,319.9548192381462,2,-0.6645284095810811,0.5121935221448664,0.0,-1.1767219317259474,-2.1545874345923983,2,stop_loss
BTCUSDT,short,2025-05-23 23:36:00+00:00,2025-05-23 23:37:00+00:00,107278.00694,107147.6154905488,0.005951610874410376,638.4769526891758,319.2384763445879,2,0.7760391684839744,0.5104711464839471,0.0,0.2655680220000272,0.3317453996645827,1,take_profit
BTCUSDT,short,2025-05-24 07:47:00+00:00,2025-05-24 07:49:00+00:00,107872.92841000001,107945.86185664253,0.005918881959923796,638.4871299301002,319.2435649650501,2,-0.43168446160748064,0.5109623777287231,0.0,-0.9426468393362039,-3.9266103929894878,2,stop_loss
BTCUSDT,short,2025-05-24 13:49:00+00:00,2025-05-24 13:50:00+00:00,108535.72951,108626.03662367265,0.005871698574431887,637.2890882387919,318.64454411939596,2,-0.5302561506127592,0.5100433730512788,0.0,-1.040299523664038,-3.0690222692798335,1,stop_loss
BTCUSDT,short,2025-05-24 18:53:00+00:00,2025-05-24 18:54:00+00:00,108704.47887,108763.45316445864,0.005850668525263059,635.9938730798323,317.99693653991613,2,-0.34503904838871596,0.5089331140832214,0.0,-0.8539721624719372,-5.538274407646222,1,stop_loss
BTCUSDT,short,2025-05-24 22:06:00+00:00,2025-05-24 22:09:00+00:00,108589.4134,108665.97287567021,0.005846661138406411,634.8855033681284,317.4427516840642,2,-0.44761731117775777,0.5080874496189738,0.0,-0.9557047607967316,-3.7176173453549684,3,stop_loss
BTCUSDT,short,2025-05-24 22:22:00+00:00,2025-05-24 22:23:00+00:00,108572.4185,108551.785182224,0.005836434825351011,633.6758444059844,316.8379222029922,2,0.12042501443035268,0.5068925055190154,0.0,-0.38646749108866274,-1.5042830133323835,1,take_profit
BTCUSDT,short,2025-05-24 22:43:00+00:00,2025-05-24 22:44:00+00:00,108069.46943,108203.27621270275,0.005857675714667691,633.0359065771335,316.51795328856673,2,-0.7837967414957466,0.5067422439583051,0.0,-1.2905389854540517,-2.17369362705653,1,stop_loss
BTCUSDT,short,2025-05-24 22:59:00+00:00,2025-05-24 23:00:00+00:00,107927.51203,108049.94245631542,0.005851076721323069,631.4921532290485,315.74607661452427,2,-0.7163498173958076,0.5054802625101971,0.0,-1.2218300799060047,-2.3195892809089367,1,stop_loss
BTCUSDT,short,2025-05-24 23:47:00+00:00,2025-05-24 23:48:00+00:00,107414.06611,107599.38136301521,0.005865318659873334,630.0177262878509,315.00886314392545,2,-1.086933011469287,0.5044489542348685,0.0,-1.5913819657041555,-1.7728146616593028,1,stop_loss
BTCUSDT,short,2025-05-25 00:42:00+00:00,2025-05-25 00:43:00+00:00,107617.80497000001,107536.72223433317,0.005837085577119363,628.1743372316316,314.0871686158158,2,0.47328686691432337,0.5023501550385396,0.0,-0.029063288124216213,-0.05308538009081511,1,take_profit
BTCUSDT,short,2025-05-25 01:16:00+00:00,2025-05-25 01:17:00+00:00,107153.14441000001,107327.46311010949,0.005859781415336766,627.8940042086148,313.9470021043074,2,-1.0214694792471795,0.5027237911585907,0.0,-1.5241932704057701,-1.8300902527425633,1,stop_loss
