symbol,side,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,fees,net_pnl,return_pct_on_notional,r_multiple,bars_held,exit_reason
BTCUSDT,long,2024-01-08 12:00:00+00:00,2024-01-08 18:00:00+00:00,44644.9272,45995.623163978125,0.07839636481700882,105.88965354889065,2.8423558614195565,103.04729768747109,0.029442085053563168,1.7398315186869342,6,take_profit
BTCUSDT,long,2024-02-07 18:00:00+00:00,2024-02-07 21:00:00+00:00,43508.609982,44322.37475721474,0.0812615377888037,66.12777703230982,2.8549123541654158,63.272864678144416,0.017896052796013976,1.7037265146586276,3,take_profit
BTCUSDT,long,2024-04-10 23:00:00+00:00,2024-04-11 11:00:00+00:00,70542.1056,69969.16336800001,0.050427004494041916,-28.891760507889735,2.834224956685148,-31.725985464574883,-0.00891874057679371,-0.5085965267652756,12,trend_invalid
BTCUSDT,long,2024-09-17 11:00:00+00:00,2024-09-17 15:00:00+00:00,59247.837197999994,60536.56419756927,0.05984395611873594,77.12252201125403,2.8673489843302002,74.25517302692383,0.02094276006842887,1.7169440032196133,4,take_profit
BTCUSDT,long,2025-01-20 07:00:00+00:00,2025-01-20 16:00:00+00:00,107503.856472,103908.1374635717,0.028540935843560822,-102.62518553102443,2.4135584621897688,-105.0387439932142,-0.034233970080516006,-1.0294692447744576,9,stop_loss
BTCUSDT,long,2025-04-28 11:00:00+00:00,2025-04-28 13:00:00+00:00,95079.792156,94206.01625371996,0.03716799012119344,-32.47649410408108,2.8141492228218343,-35.29064332690292,-0.009986246331776416,-1.110604602415345,2,stop_loss
BTCUSDT,long,2025-05-26 01:00:00+00:00,2025-05-27 01:00:00+00:00,109562.35809,108539.58578394218,0.03213766445273062,-32.86951318363152,2.8037148354836163,-35.673228019115136,-0.010131336190259526,-0.8619861273451221,24,stop_loss
BTCUSDT,long,2025-07-02 15:00:00+00:00,2025-07-03 09:00:00+00:00,108161.628,109781.5343381578,0.032433865734505345,52.539824674284354,2.8274957060117254,49.71232896827263,0.014170728580588104,1.6803506431093094,18,take_profit
BTCUSDT,long,2025-07-21 07:00:00+00:00,2025-07-21 11:00:00+00:00,119193.09385199999,118106.96151642376,0.029573927376468013,-32.12119881356497,2.8071578415590412,-34.92835665512401,-0.00990873145041516,-1.1115721843885213,4,stop_loss
BTCUSDT,long,2025-09-08 09:00:00+00:00,2025-09-09 00:00:00+00:00,111706.59685199999,111684.25553262958,0.031442095403492874,-0.702457895084135,2.809550597178047,-3.512008492262182,-0.0009999200000000328,-0.15324508141064624,15,stop_loss
BTCUSDT,long,2025-11-30 14:00:00+00:00,2025-11-30 21:00:00+00:00,91788.35399999999,91010.96179537427,0.03824633952931818,-29.732406205560526,2.7965618790547757,-32.5289680846153,-0.009266011360699104,-1.120293992780209,7,stop_loss
BTCUSDT,long,2026-01-01 23:00:00+00:00,2026-01-02 04:00:00+00:00,88663.29911400001,88645.56645417721,0.039460430284642085,-0.699738386698697,2.7986736514408133,-3.4984120381395107,-0.0009999199999999498,-0.16947457467683844,5,stop_loss
